"Begin Time","SERVER","DISTRICT","GROUP","SYSTEM","CELL","CARRIER","BS","WiMAX: Integration Measurement.Number of Successful Controlled Handover","WiMAX: Integration Measurement.Number of Successful Uncontrolled Handover","WiMAX: Integration Measurement.Number of Successful Initial Network Entry DHCP","WiMAX: Integration Measurement.Number of Abnormal Releases by BS"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2164]DH17131","0","0","0","65","6","114","22"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2164]DH17131","1","0","1","114","13","78","8"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2164]DH17131","2","0","2","0","0","0","0"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2167]DH17123","0","0","0","79","14","23","0"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2167]DH17123","1","0","1","79","4","48","0"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2167]DH17123","2","0","2","0","0","8","0"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2194]DH17141","0","0","0","14","0","19","0"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2194]DH17141","1","0","1","18","3","29","0"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2194]DH17141","2","0","2","20","0","28","0"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2210]DH17047","0","0","0","53","6","61","7"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2210]DH17047","1","0","1","35","1","11","0"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2210]DH17047","2","0","2","83","5","58","0"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2214]DH17163","0","0","0","29","1","15","2"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2214]DH17163","1","0","1","26","0","28","1"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2214]DH17163","2","0","2","2","6","43","3"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2239]DH17126","0","0","0","21","7","50","1"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2239]DH17126","1","0","1","207","1","58","8"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2239]DH17126","2","0","2","0","0","0","0"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2244]DH17132","0","0","0","13","0","150","2"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2244]DH17132","1","0","1","74","8","61","6"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2244]DH17132","2","0","2","92","6","33","7"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2246]DH17122","0","0","0","2","0","17","0"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2246]DH17122","1","0","1","3","1","39","1"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2246]DH17122","2","0","2","5","0","22","1"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2279]DH17140","0","0","0","21","1","36","0"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2279]DH17140","1","0","1","31","0","12","0"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2279]DH17140","2","0","2","42","4","34","0"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2287]DH17113","0","0","0","154","14","213","0"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2287]DH17113","1","0","1","78","13","145","0"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2287]DH17113","2","0","2","125","5","234","0"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2288]DH17167","0","0","0","91","16","35","4"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2288]DH17167","1","0","1","108","11","72","5"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2288]DH17167","2","0","2","16","4","81","0"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2291]DH17127","0","0","0","90","3","78","0"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2291]DH17127","1","0","1","144","17","60","1"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2291]DH17127","2","0","2","78","13","35","0"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2292]DH17133","0","0","0","269","10","36","0"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2292]DH17133","1","0","1","105","3","56","4"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2292]DH17133","2","0","2","254","9","86","1"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2293]DH17338","0","0","0","0","0","5","0"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2293]DH17338","1","0","1","0","0","8","0"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2293]DH17338","2","0","2","0","0","0","0"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2316]DH17128","0","0","0","87","0","32","1"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2316]DH17128","1","0","1","8","0","18","0"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2316]DH17128","2","0","2","21","2","177","4"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2318]DH17134","0","0","0","90","4","67","6"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2318]DH17134","1","0","1","134","52","129","12"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2318]DH17134","2","0","2","148","16","71","14"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2339]DH17136","0","0","0","59","9","31","7"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2339]DH17136","1","0","1","66","14","49","8"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2339]DH17136","2","0","2","26","7","37","2"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2365]DH17138","0","0","0","4","4","4","0"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2365]DH17138","1","0","1","23","1","12","0"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2365]DH17138","2","0","2","27","1","12","0"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2367]DH17369","0","0","0","10","1","9","1"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2367]DH17369","1","0","1","131","2","18","2"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2367]DH17369","2","0","2","105","8","45","4"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2369]DH17382","0","0","0","1","0","33","0"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2369]DH17382","1","0","1","179","2","12","0"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2369]DH17382","2","0","2","185","0","11","1"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2382]DH17160","0","0","0","26","19","67","4"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2382]DH17160","1","0","1","31","7","34","5"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2382]DH17160","2","0","2","14","0","19","2"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2401]DH17621","0","0","0","1","0","5","0"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2401]DH17621","1","0","1","0","0","13","0"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2401]DH17621","2","0","2","0","0","0","0"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2402]DH17625","0","0","0","2","0","13","0"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2402]DH17625","1","0","1","0","0","0","0"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2402]DH17625","2","0","2","4","0","36","0"
"2016-09-28","[100002]CNO2","[2]DHAKA - BBUC","-","[4000]DH17142","0","0","0","10","9","45","2"
"2016-09-28","[100002]CNO2","[2]DHAKA - BBUC","-","[4000]DH17142","1","0","1","0","0","0","0"
"2016-09-28","[100002]CNO2","[2]DHAKA - BBUC","-","[4000]DH17142","2","0","2","10","7","18","0"
"2016-09-28","[100002]CNO2","[2]DHAKA - BBUC","-","[6005]DH17022","0","0","0","54","3","28","1"
"2016-09-28","[100002]CNO2","[2]DHAKA - BBUC","-","[6005]DH17022","1","0","1","35","3","81","0"
"2016-09-28","[100002]CNO2","[2]DHAKA - BBUC","-","[6005]DH17022","2","0","2","39","3","65","0"
"2016-09-28","[100002]CNO2","[2]DHAKA - BBUC","-","[6006]DH17010","0","0","0","29","7","33","0"
"2016-09-28","[100002]CNO2","[2]DHAKA - BBUC","-","[6006]DH17010","1","0","1","65","10","26","1"
"2016-09-28","[100002]CNO2","[2]DHAKA - BBUC","-","[6006]DH17010","2","0","2","54","8","93","2"
"2016-09-28","[100002]CNO2","[2]DHAKA - BBUC","-","[6007]DH17084","0","0","0","5","0","29","0"
"2016-09-28","[100002]CNO2","[2]DHAKA - BBUC","-","[6007]DH17084","1","0","1","33","1","35","0"
"2016-09-28","[100002]CNO2","[2]DHAKA - BBUC","-","[6007]DH17084","2","0","2","29","1","17","0"
"2016-09-28","[100002]CNO2","[2]DHAKA - BBUC","-","[6008]DH17023","0","0","0","175","5","59","1"
"2016-09-28","[100002]CNO2","[2]DHAKA - BBUC","-","[6008]DH17023","1","0","1","81","2","63","0"
"2016-09-28","[100002]CNO2","[2]DHAKA - BBUC","-","[6008]DH17023","2","0","2","119","9","34","1"
"2016-09-28","[100002]CNO2","[2]DHAKA - BBUC","-","[6009]DH17032","0","0","0","454","18","14","0"
"2016-09-28","[100002]CNO2","[2]DHAKA - BBUC","-","[6009]DH17032","1","0","1","71","11","20","0"
"2016-09-28","[100002]CNO2","[2]DHAKA - BBUC","-","[6009]DH17032","2","0","2","491","63","38","0"
"2016-09-28","[100002]CNO2","[2]DHAKA - BBUC","-","[6010]DH17129","0","0","0","55","1","52","1"
"2016-09-28","[100002]CNO2","[2]DHAKA - BBUC","-","[6010]DH17129","1","0","1","159","9","45","0"
"2016-09-28","[100002]CNO2","[2]DHAKA - BBUC","-","[6010]DH17129","2","0","2","153","12","39","0"
"2016-09-28","[100002]CNO2","[2]DHAKA - BBUC","-","[6011]DH17137","0","0","0","29","3","50","2"
"2016-09-28","[100002]CNO2","[2]DHAKA - BBUC","-","[6011]DH17137","1","0","1","240","0","61","0"
"2016-09-28","[100002]CNO2","[2]DHAKA - BBUC","-","[6011]DH17137","2","0","2","249","5","51","0"
"2016-09-28","[100002]CNO2","[2]DHAKA - BBUC","-","[6012]DH17455","0","0","0","5","2","16","0"
"2016-09-28","[100002]CNO2","[2]DHAKA - BBUC","-","[6012]DH17455","1","0","1","8","2","14","0"
"2016-09-28","[100002]CNO2","[2]DHAKA - BBUC","-","[6012]DH17455","2","0","2","18","8","22","0"
"2016-09-28","[100002]CNO2","[2]DHAKA - BBUC","-","[6018]DH17048","0","0","0","6","0","54","0"
"2016-09-28","[100002]CNO2","[2]DHAKA - BBUC","-","[6018]DH17048","1","0","1","23","2","92","0"
"2016-09-28","[100002]CNO2","[2]DHAKA - BBUC","-","[6018]DH17048","2","0","2","28","1","51","0"
"2016-09-28","[100002]CNO2","[2]DHAKA - BBUC","-","[6019]DH17038","0","0","0","336","6","71","0"
"2016-09-28","[100002]CNO2","[2]DHAKA - BBUC","-","[6019]DH17038","1","0","1","6","0","50","0"
"2016-09-28","[100002]CNO2","[2]DHAKA - BBUC","-","[6019]DH17038","2","0","2","34","8","323","1"
"2016-09-28","[100002]CNO2","[2]DHAKA - BBUC","-","[6020]DH17066","0","0","0","16","4","104","0"
"2016-09-28","[100002]CNO2","[2]DHAKA - BBUC","-","[6020]DH17066","1","0","1","83","6","72","1"
"2016-09-28","[100002]CNO2","[2]DHAKA - BBUC","-","[6020]DH17066","2","0","2","181","3","64","0"
"2016-09-28","[100002]CNO2","[2]DHAKA - BBUC","-","[6022]DH17037","0","0","0","33","8","87","3"
"2016-09-28","[100002]CNO2","[2]DHAKA - BBUC","-","[6022]DH17037","1","0","1","7","3","77","0"
"2016-09-28","[100002]CNO2","[2]DHAKA - BBUC","-","[6022]DH17037","2","0","2","54","22","74","2"
"2016-09-28","[100002]CNO2","[2]DHAKA - BBUC","-","[6046]DH17135","0","0","0","12","3","18","1"
"2016-09-28","[100002]CNO2","[2]DHAKA - BBUC","-","[6046]DH17135","1","0","1","28","8","22","2"
"2016-09-28","[100002]CNO2","[2]DHAKA - BBUC","-","[6046]DH17135","2","0","2","3","0","25","0"
"2016-09-28","[100002]CNO2","[4]PICO","[2]PICO-DHAKA","[0]PICO2-Uttara","-","0","-","0","0","0","0"
"2016-09-28","[100002]CNO2","[8]NG","-","[3700]NG47068","0","0","0","21","1","87","1"
"2016-09-28","[100002]CNO2","[8]NG","-","[3700]NG47068","1","0","1","59","10","128","1"
"2016-09-28","[100002]CNO2","[8]NG","-","[3700]NG47068","2","0","2","74","3","103","0"
"2016-09-28","[100002]CNO2","[8]NG","-","[3701]NG47001","0","0","0","32","2","113","0"
"2016-09-28","[100002]CNO2","[8]NG","-","[3701]NG47001","1","0","1","47","5","46","1"
"2016-09-28","[100002]CNO2","[8]NG","-","[3701]NG47001","2","0","2","60","1","55","0"
"2016-09-28","[100002]CNO2","[8]NG","-","[3702]NG47002","0","0","0","0","0","0","0"
"2016-09-28","[100002]CNO2","[8]NG","-","[3702]NG47002","1","0","1","91","11","182","1"
"2016-09-28","[100002]CNO2","[8]NG","-","[3702]NG47002","2","0","2","72","26","198","3"
"2016-09-28","[100002]CNO2","[8]NG","-","[3703]NG47101","0","0","0","33","3","100","0"
"2016-09-28","[100002]CNO2","[8]NG","-","[3703]NG47101","1","0","1","93","3","117","2"
"2016-09-28","[100002]CNO2","[8]NG","-","[3703]NG47101","2","0","2","74","1","37","1"
"2016-09-28","[100002]CNO2","[8]NG","-","[3704]NG47084","0","0","0","25","1","138","2"
"2016-09-28","[100002]CNO2","[8]NG","-","[3704]NG47084","1","0","1","193","15","121","0"
"2016-09-28","[100002]CNO2","[8]NG","-","[3704]NG47084","2","0","2","78","7","103","3"
"2016-09-28","[100002]CNO2","[8]NG","-","[3705]NG47093","0","0","0","15","3","104","0"
"2016-09-28","[100002]CNO2","[8]NG","-","[3705]NG47093","1","0","1","83","10","113","4"
"2016-09-28","[100002]CNO2","[8]NG","-","[3705]NG47093","2","0","2","38","3","120","0"
"2016-09-28","[100002]CNO2","[8]NG","-","[3710]NG47100","0","0","0","156","24","203","2"
"2016-09-28","[100002]CNO2","[8]NG","-","[3710]NG47100","1","0","1","202","21","129","3"
"2016-09-28","[100002]CNO2","[8]NG","-","[3710]NG47100","2","0","2","83","21","97","3"
"2016-09-28","[100002]CNO2","[8]NG","-","[3713]NG47103","0","0","0","46","1","101","2"
"2016-09-28","[100002]CNO2","[8]NG","-","[3713]NG47103","1","0","1","72","22","101","2"
"2016-09-28","[100002]CNO2","[8]NG","-","[3713]NG47103","2","0","2","20","9","61","0"
"2016-09-28","[100002]CNO2","[8]NG","-","[3714]NG47104","0","0","0","426","11","148","2"
"2016-09-28","[100002]CNO2","[8]NG","-","[3714]NG47104","1","0","1","748","57","104","1"
"2016-09-28","[100002]CNO2","[8]NG","-","[3714]NG47104","2","0","2","795","40","69","0"
"2016-09-28","[100002]CNO2","[8]NG","-","[3763]NG47063","0","0","0","1","0","43","3"
"2016-09-28","[100002]CNO2","[8]NG","-","[3763]NG47063","1","0","1","12","0","60","0"
"2016-09-28","[100002]CNO2","[8]NG","-","[3763]NG47063","2","0","2","0","0","0","0"
"2016-09-28","[100002]CNO2","[8]NG","-","[3794]NG47094","0","0","0","112","7","220","8"
"2016-09-28","[100002]CNO2","[8]NG","-","[3794]NG47094","1","0","1","155","6","75","0"
"2016-09-28","[100002]CNO2","[8]NG","-","[3794]NG47094","2","0","2","249","5","279","4"
"2016-09-28","[100002]CNO2","[8]NG","-","[3799]NG47099","0","0","0","203","32","202","3"
"2016-09-28","[100002]CNO2","[8]NG","-","[3799]NG47099","1","0","1","76","0","106","1"
"2016-09-28","[100002]CNO2","[8]NG","-","[3799]NG47099","2","0","2","520","47","118","3"
"2016-09-28","[100002]CNO2","[9]GP","-","[3800]GP37020","0","0","0","49","2","269","0"
"2016-09-28","[100002]CNO2","[9]GP","-","[3800]GP37020","1","0","1","153","15","322","2"
"2016-09-28","[100002]CNO2","[9]GP","-","[3800]GP37020","2","0","2","49","1","366","1"
"2016-09-28","[100002]CNO2","[9]GP","-","[3801]GP37021","0","0","0","183","26","309","0"
"2016-09-28","[100002]CNO2","[9]GP","-","[3801]GP37021","1","0","1","94","1","382","0"
"2016-09-28","[100002]CNO2","[9]GP","-","[3801]GP37021","2","0","2","41","2","378","0"
"2016-09-28","[100002]CNO2","[9]GP","-","[3802]GP37014","0","0","0","2","0","72","2"
"2016-09-28","[100002]CNO2","[9]GP","-","[3802]GP37014","1","0","1","356","13","43","2"
"2016-09-28","[100002]CNO2","[9]GP","-","[3802]GP37014","2","0","2","368","11","139","0"
"2016-09-28","[100002]CNO2","[9]GP","-","[3803]GP37015","0","0","0","65","9","68","1"
"2016-09-28","[100002]CNO2","[9]GP","-","[3803]GP37015","1","0","1","53","7","62","2"
"2016-09-28","[100002]CNO2","[9]GP","-","[3803]GP37015","2","0","2","19","5","104","1"
"2016-09-28","[100002]CNO2","[9]GP","-","[3804]GP37004","0","0","0","14712","529","108","4"
"2016-09-28","[100002]CNO2","[9]GP","-","[3804]GP37004","1","0","1","14656","349","92","3"
"2016-09-28","[100002]CNO2","[9]GP","-","[3804]GP37004","2","0","2","67","1","72","0"
"2016-09-28","[100002]CNO2","[9]GP","-","[3805]GP37048","0","0","0","67","4","206","0"
"2016-09-28","[100002]CNO2","[9]GP","-","[3805]GP37048","1","0","1","0","0","0","0"
"2016-09-28","[100002]CNO2","[9]GP","-","[3805]GP37048","2","0","2","171","1","282","0"
"2016-09-28","[100002]CNO2","[9]GP","-","[6000]GP37007","0","0","0","6","0","124","1"
"2016-09-28","[100002]CNO2","[9]GP","-","[6000]GP37007","1","0","1","15","1","205","1"
"2016-09-28","[100002]CNO2","[9]GP","-","[6000]GP37007","2","0","2","19","0","76","0"
"2016-09-28","[100002]CNO2","[9]GP","-","[7001]GP37001","0","0","0","46","1","90","3"
"2016-09-28","[100002]CNO2","[9]GP","-","[7001]GP37001","1","0","1","18","0","63","6"
"2016-09-28","[100002]CNO2","[9]GP","-","[7001]GP37001","2","0","2","69","4","86","3"
"2016-09-28","[100002]CNO2","[9]GP","-","[7002]GP37017","0","0","0","321","27","256","4"
"2016-09-28","[100002]CNO2","[9]GP","-","[7002]GP37017","1","0","1","224","20","167","19"
"2016-09-28","[100002]CNO2","[9]GP","-","[7002]GP37017","2","0","2","90","10","272","6"
"2016-09-28","[100002]CNO2","[10]MYMENSING-BBUB","-","[8001]MY45001","0","0","0","60","3","136","0"
"2016-09-28","[100002]CNO2","[10]MYMENSING-BBUB","-","[8001]MY45001","1","0","1","164","15","99","0"
"2016-09-28","[100002]CNO2","[10]MYMENSING-BBUB","-","[8001]MY45001","2","0","2","36","6","67","3"
"2016-09-28","[100002]CNO2","[10]MYMENSING-BBUB","-","[8002]MY45007","0","0","0","195","0","41","0"
"2016-09-28","[100002]CNO2","[10]MYMENSING-BBUB","-","[8002]MY45007","1","0","1","42","11","21","1"
"2016-09-28","[100002]CNO2","[10]MYMENSING-BBUB","-","[8002]MY45007","2","0","2","30","5","45","2"
"2016-09-28","[100002]CNO2","[10]MYMENSING-BBUB","-","[8003]MY45009","0","0","0","1","0","67","2"
"2016-09-28","[100002]CNO2","[10]MYMENSING-BBUB","-","[8003]MY45009","1","0","1","0","0","0","0"
"2016-09-28","[100002]CNO2","[10]MYMENSING-BBUB","-","[8003]MY45009","2","0","2","63","0","60","1"
"2016-09-28","[100002]CNO2","[10]MYMENSING-BBUB","-","[8004]MY45012","0","0","0","0","0","18","0"
"2016-09-28","[100002]CNO2","[10]MYMENSING-BBUB","-","[8004]MY45012","1","0","1","16","2","66","2"
"2016-09-28","[100002]CNO2","[10]MYMENSING-BBUB","-","[8004]MY45012","2","0","2","0","0","0","0"
"2016-09-28","[100002]CNO2","[10]MYMENSING-BBUB","-","[8005]MY45016","0","0","0","1","0","33","0"
"2016-09-28","[100002]CNO2","[10]MYMENSING-BBUB","-","[8005]MY45016","1","0","1","3","1","36","0"
"2016-09-28","[100002]CNO2","[10]MYMENSING-BBUB","-","[8005]MY45016","2","0","2","0","0","0","0"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2055]DH17005","0","0","0","305","28","29","10"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2055]DH17005","1","0","1","52","21","22","4"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2055]DH17005","2","0","2","28","0","43","0"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2059]DH17030","0","0","0","12","1","12","5"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2059]DH17030","1","0","1","7","5","76","1"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2059]DH17030","2","0","2","9","0","48","1"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2061]DH17054","0","0","0","0","0","0","0"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2061]DH17054","1","0","1","46","0","6","1"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2061]DH17054","2","0","2","9","0","8","1"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2067]DH17143","0","0","0","0","0","0","0"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2067]DH17143","1","0","1","19","7","20","1"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2067]DH17143","2","0","2","41","16","24","1"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2081]DH17130","0","0","0","97","4","43","7"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2081]DH17130","1","0","1","185","16","59","6"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2081]DH17130","2","0","2","5","0","2","1"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2123]DH17067","0","0","0","0","0","0","0"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2123]DH17067","1","0","1","69","0","13","4"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2123]DH17067","2","0","2","7","6","40","1"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2128]DH17139","0","0","0","16","9","152","1"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2128]DH17139","1","0","1","15","0","42","1"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2128]DH17139","2","0","2","23","1","49","0"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2134]DH17104","0","0","0","5","1","46","0"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2134]DH17104","1","0","1","2","0","0","0"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2134]DH17104","2","0","2","2","3","30","2"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2137]DH17079","0","0","0","68","0","53","2"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2137]DH17079","1","0","1","64","4","36","5"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2137]DH17079","2","0","2","0","0","0","0"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2140]DH17103","0","0","0","225","3","34","6"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2140]DH17103","1","0","1","224","3","46","9"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2140]DH17103","2","0","2","3","0","82","5"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2148]DH17124","0","0","0","10","14","81","7"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2148]DH17124","1","0","1","34","2","92","16"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2148]DH17124","2","0","2","2","1","31","5"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2149]DH17125","0","0","0","60","1","23","6"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2149]DH17125","1","0","1","375","17","35","5"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2149]DH17125","2","0","2","397","2","64","1"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2164]DH17131","0","0","0","50","8","68","13"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2164]DH17131","1","0","1","99","5","82","3"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2164]DH17131","2","0","2","0","0","0","0"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2167]DH17123","0","0","0","111","32","34","0"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2167]DH17123","1","0","1","94","5","65","0"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2167]DH17123","2","0","2","0","0","11","0"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2194]DH17141","0","0","0","20","0","21","2"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2194]DH17141","1","0","1","32","14","29","0"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2194]DH17141","2","0","2","28","3","19","4"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2210]DH17047","0","0","0","100","8","35","1"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2210]DH17047","1","0","1","53","0","215","1"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2210]DH17047","2","0","2","158","0","56","2"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2214]DH17163","0","0","0","32","6","32","6"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2214]DH17163","1","0","1","20","1","45","1"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2214]DH17163","2","0","2","0","3","61","0"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2239]DH17126","0","0","0","8","3","46","1"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2239]DH17126","1","0","1","299","8","65","7"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2239]DH17126","2","0","2","0","0","0","0"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2244]DH17132","0","0","0","24","12","113","5"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2244]DH17132","1","0","1","61","10","80","2"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2244]DH17132","2","0","2","72","7","31","3"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2246]DH17122","0","0","0","1","0","22","0"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2246]DH17122","1","0","1","14","3","28","0"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2246]DH17122","2","0","2","14","0","29","0"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2279]DH17140","0","0","0","50","0","22","0"
